2025-08-16 18:40:21,772 - TrainingEngine - INFO - Epoch 1 [670/1676] Loss: 169.5693, Focal: 169.5124, Offset: 0.0229, HardNeg: 0.0607, Angle: 0.0072, LR: 0.000300 | ETA: 3.9min | Speed: 557 samples/s
2025-08-16 18:40:23,993 - TrainingEngine - INFO - Epoch 1 [680/1676] Loss: 167.0865, Focal: 167.0303, Offset: 0.0227, HardNeg: 0.0599, Angle: 0.0071, LR: 0.000300 | ETA: 3.8min | Speed: 557 samples/s
2025-08-16 18:40:26,200 - TrainingEngine - INFO - Epoch 1 [690/1676] Loss: 164.6752, Focal: 164.6196, Offset: 0.0226, HardNeg: 0.0591, Angle: 0.0070, LR: 0.000300 | ETA: 3.8min | Speed: 558 samples/s
2025-08-16 18:40:28,417 - TrainingEngine - INFO - Epoch 1 [700/1676] Loss: 162.3321, Focal: 162.2770, Offset: 0.0225, HardNeg: 0.0583, Angle: 0.0069, LR: 0.000300 | ETA: 3.7min | Speed: 558 samples/s
2025-08-16 18:40:30,642 - TrainingEngine - INFO - Epoch 1 [710/1676] Loss: 160.0551, Focal: 160.0006, Offset: 0.0223, HardNeg: 0.0576, Angle: 0.0068, LR: 0.000300 | ETA: 3.7min | Speed: 558 samples/s
2025-08-16 18:40:32,870 - TrainingEngine - INFO - Epoch 1 [720/1676] Loss: 157.8418, Focal: 157.7879, Offset: 0.0222, HardNeg: 0.0568, Angle: 0.0067, LR: 0.000300 | ETA: 3.7min | Speed: 559 samples/s
2025-08-16 18:40:35,099 - TrainingEngine - INFO - Epoch 1 [730/1676] Loss: 155.6891, Focal: 155.6357, Offset: 0.0221, HardNeg: 0.0561, Angle: 0.0066, LR: 0.000300 | ETA: 3.6min | Speed: 559 samples/s
2025-08-16 18:40:37,344 - TrainingEngine - INFO - Epoch 1 [740/1676] Loss: 153.5943, Focal: 153.5414, Offset: 0.0220, HardNeg: 0.0554, Angle: 0.0065, LR: 0.000300 | ETA: 3.6min | Speed: 559 samples/s
2025-08-16 18:40:39,571 - TrainingEngine - INFO - Epoch 1 [750/1676] Loss: 151.5563, Focal: 151.5039, Offset: 0.0218, HardNeg: 0.0547, Angle: 0.0064, LR: 0.000300 | ETA: 3.5min | Speed: 559 samples/s
2025-08-16 18:40:41,858 - TrainingEngine - INFO - Epoch 1 [760/1676] Loss: 149.5711, Focal: 149.5192, Offset: 0.0217, HardNeg: 0.0541, Angle: 0.0063, LR: 0.000300 | ETA: 3.5min | Speed: 559 samples/s
2025-08-16 18:40:44,072 - TrainingEngine - INFO - Epoch 1 [770/1676] Loss: 147.6370, Focal: 147.5856, Offset: 0.0216, HardNeg: 0.0534, Angle: 0.0063, LR: 0.000300 | ETA: 3.5min | Speed: 560 samples/s
2025-08-16 18:40:46,305 - TrainingEngine - INFO - Epoch 1 [780/1676] Loss: 145.7522, Focal: 145.7012, Offset: 0.0215, HardNeg: 0.0528, Angle: 0.0062, LR: 0.000300 | ETA: 3.4min | Speed: 560 samples/s
2025-08-16 18:40:48,556 - TrainingEngine - INFO - Epoch 1 [790/1676] Loss: 143.9146, Focal: 143.8641, Offset: 0.0214, HardNeg: 0.0522, Angle: 0.0061, LR: 0.000300 | ETA: 3.4min | Speed: 560 samples/s
